;Tick;Base;sample_size_Open;mean_Open;std_Open;p1_Open;p5_Open;p10_Open;p25_Open;p50_Open;p75_Open;p90_Open;p95_Open;p99_Open;sample_size_High;mean_High;std_High;p1_High;p5_High;p10_High;p25_High;p50_High;p75_High;p90_High;p95_High;p99_High;sample_size_Low;mean_Low;std_Low;p1_Low;p5_Low;p10_Low;p25_Low;p50_Low;p75_Low;p90_Low;p95_Low;p99_Low;sample_size_Close;mean_Close;std_Close;p1_Close;p5_Close;p10_Close;p25_Close;p50_Close;p75_Close;p90_Close;p95_Close;p99_Close;sample_size_Volume;mean_Volume;std_Volume;p1_Volume;p5_Volume;p10_Volume;p25_Volume;p50_Volume;p75_Volume;p90_Volume;p95_Volume;p99_Volume;sample_size_N_trades;mean_N_trades;std_N_trades;p1_N_trades;p5_N_trades;p10_N_trades;p25_N_trades;p50_N_trades;p75_N_trades;p90_N_trades;p95_N_trades;p99_N_trades
ATAUSDT;ATA;USDT;1401.000000000000000;0.869768836545325;0.256107607845396;0.560740000000000;0.591760000000000;0.618520000000000;0.713560000000000;0.828070000000000;0.952490000000000;1.058820000000000;1.532460000000000;1.819000000000000;1401.000000000000000;0.881862219842969;0.265564810116132;0.565970000000000;0.598540000000000;0.627000000000000;0.719200000000000;0.837790000000000;0.961470000000000;1.087000000000000;1.550000000000000;1.873000000000000;1401.000000000000000;0.858131206281228;0.246218844460275;0.551430000000000;0.587000000000000;0.612050000000000;0.707310000000000;0.821110000000000;0.940050000000000;1.038000000000000;1.501000000000000;1.763850000000000;1401.000000000000000;0.868805674518201;0.254457687333761;0.560190000000000;0.591960000000000;0.618980000000000;0.713570000000000;0.828040000000000;0.952500000000000;1.057500000000000;1.523150000000000;1.806380000000000;1401.000000000000000;870855.070663811522536;2020482.817829727893695;38951.000000000000000;69126.000000000000000;96116.000000000000000;160282.000000000000000;325253.000000000000000;791563.000000000000000;1836850.000000000000000;3098679.000000000000000;8714322.000000000000000;1401.000000000000000;2650.330478229835990;6825.496714974692622;132.000000000000000;213.000000000000000;277.000000000000000;442.000000000000000;858.000000000000000;2228.000000000000000;5658.000000000000000;9894.000000000000000;29818.000000000000000
ATMBUSD;;;1480.000000000000000;11.196500000000000;0.879324706345266;9.090000000000000;10.128500000000001;10.439000000000000;10.740000000000000;11.090000000000000;11.430000000000000;12.210000000000001;12.680000000000000;14.556300000000002;1480.000000000000000;11.283452702702702;0.960344341639874;9.115800000000000;10.179000000000000;10.468999999999999;10.789999999999999;11.150000000000000;11.529999999999999;12.271000000000001;12.941999999999998;14.911000000000003;1480.000000000000000;11.125601351351351;0.836561763602962;9.075799999999999;10.000000000000000;10.400000000000000;10.699999999999999;11.039999999999999;11.359999999999999;12.140000000000001;12.440499999999998;14.244700000000003;1480.000000000000000;11.189000000000000;0.879698474140660;9.087899999999999;10.049500000000000;10.410000000000000;10.740000000000000;11.080000000000000;11.420000000000000;12.182000000000002;12.680500000000000;14.518400000000002;1480.000000000000000;404.535979729729661;1364.190525737966709;0.000000000000000;0.000000000000000;1.336000000000000;9.327500000000001;54.185000000000002;228.770000000000010;759.965000000000941;1887.030500000000075;5965.885300000004463;1480.000000000000000;23.378378378378375;68.389584062056954;0.000000000000000;0.000000000000000;1.000000000000000;3.000000000000000;7.000000000000000;16.000000000000000;39.000000000000000;93.049999999999969;338.920000000001892
BAKEBTC;BAKE;BTC;1005.000000000000000;0.000081064278607;0.000004040418628;0.000068216000000;0.000071780000000;0.000077700000000;0.000079600000000;0.000081000000000;0.000082500000000;0.000085300000000;0.000086980000000;0.000091700000000;1005.000000000000000;0.000081441890547;0.000004229496801;0.000068912000000;0.000072220000000;0.000078000000000;0.000079900000000;0.000081300000000;0.000082900000000;0.000085760000000;0.000087980000000;0.000094192000000;1005.000000000000000;0.000080701094527;0.000004001359072;0.000067504000000;0.000071120000000;0.000077440000000;0.000079300000000;0.000080800000000;0.000082100000000;0.000085000000000;0.000086500000000;0.000090988000000;1005.000000000000000;0.000081028457711;0.000004072148590;0.000067820000000;0.000071820000000;0.000077700000000;0.000079500000000;0.000081100000000;0.000082500000000;0.000085300000000;0.000087060000000;0.000091500000000;1005.000000000000000;4333.324179104476571;7755.202585370785528;6.008000000000000;42.340000000000003;104.060000000000002;439.899999999999977;1674.700000000000045;4703.399999999999636;10482.799999999999272;18740.639999999995780;37781.008000000001630;1005.000000000000000;29.997014925373133;42.265225006152193;1.000000000000000;4.000000000000000;5.000000000000000;10.000000000000000;18.000000000000000;32.000000000000000;65.600000000000023;92.000000000000000;195.400000000000517
BATBNB;BAT;BNB;2754.000000000000000;0.001976401597676;0.000163457984351;0.001735000000000;0.001781000000000;0.001799000000000;0.001853000000000;0.001925500000000;0.002132000000000;0.002213700000000;0.002270350000000;0.002360940000000;2754.000000000000000;0.001980558460421;0.000165726103197;0.001736530000000;0.001782000000000;0.001799000000000;0.001855000000000;0.001928000000000;0.002138750000000;0.002220000000000;0.002276000000000;0.002369410000000;2754.000000000000000;0.001972441902687;0.000161334018891;0.001732000000000;0.001778650000000;0.001796000000000;0.001851000000000;0.001922000000000;0.002124000000000;0.002206000000000;0.002266000000000;0.002353940000000;2754.000000000000000;0.001976426652142;0.000163456791281;0.001735530000000;0.001781000000000;0.001798300000000;0.001854000000000;0.001923000000000;0.002133000000000;0.002213000000000;0.002272000000000;0.002359470000000;2754.000000000000000;1828.225236020334023;5096.013756667727648;0.000000000000000;0.000000000000000;0.000000000000000;106.099999999999994;535.250000000000000;1830.950000000000045;4169.280000000003383;7197.739999999989777;19653.610999999942578;2754.000000000000000;7.958968772694263;13.554033497953959;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;9.000000000000000;18.000000000000000;27.000000000000000;63.000000000000000
BATBTC;BAT;BTC;2754.000000000000000;0.000019063881627;0.000001829142368;0.000016075300000;0.000016550000000;0.000016780000000;0.000017180000000;0.000019365000000;0.000020687500000;0.000021277000000;0.000021580000000;0.000022414100000;2754.000000000000000;0.000019129832970;0.000001840790530;0.000016145300000;0.000016590000000;0.000016830000000;0.000017230000000;0.000019450000000;0.000020750000000;0.000021340000000;0.000021663500000;0.000022560000000;2754.000000000000000;0.000018995432099;0.000001814717242;0.000016010600000;0.000016500000000;0.000016740000000;0.000017140000000;0.000019245000000;0.000020607500000;0.000021200000000;0.000021460000000;0.000022278800000;2754.000000000000000;0.000019061147422;0.000001827504497;0.000016085300000;0.000016550000000;0.000016790000000;0.000017190000000;0.000019355000000;0.000020670000000;0.000021260000000;0.000021583500000;0.000022414700000;2754.000000000000000;43618.447712418303126;86514.787644904412446;1498.460000000000036;3198.500000000000000;4771.900000000000546;10097.250000000000000;21939.000000000000000;48347.000000000000000;97717.600000000165892;149590.799999999988358;301554.439999999012798;2754.000000000000000;88.880174291939014;123.218727971219678;12.000000000000000;18.000000000000000;24.000000000000000;35.000000000000000;58.000000000000000;101.000000000000000;170.000000000000000;240.349999999999909;533.819999999998799
BATETH;BAT;ETH;2754.000000000000000;0.000279645711692;0.000013181172959;0.000258401200000;0.000259980000000;0.000263557000000;0.000269770000000;0.000277740000000;0.000288010000000;0.000297697000000;0.000303973500000;0.000313673300000;2754.000000000000000;0.000280378740015;0.000013422635400;0.000258650600000;0.000260416500000;0.000264272000000;0.000270272500000;0.000278420000000;0.000288890000000;0.000298588000000;0.000305000500000;0.000316106200000;2754.000000000000000;0.000278961078431;0.000013009336794;0.000257790600000;0.000259590000000;0.000262930000000;0.000269102500000;0.000276960000000;0.000287335000000;0.000296856000000;0.000302807500000;0.000313602800000;2754.000000000000000;0.000279651641249;0.000013171489128;0.000258355300000;0.000259976500000;0.000263522000000;0.000269810000000;0.000277840000000;0.000288070000000;0.000297737000000;0.000303749500000;0.000314462900000;2754.000000000000000;4511.203340595497139;11888.198120212979120;0.000000000000000;9.600000000000025;88.000000000000000;467.250000000000000;1301.500000000000000;3409.000000000000000;10642.300000000001091;16943.549999999999272;58625.729999999937718;2754.000000000000000;14.561365286855484;26.454082725254565;0.000000000000000;1.000000000000000;2.000000000000000;4.000000000000000;8.000000000000000;16.000000000000000;29.000000000000000;43.000000000000000;123.409999999999400
BATUSDT;BAT;USDT;2755.000000000000000;0.701091941923775;0.076115631161531;0.522216000000000;0.586040000000000;0.605240000000000;0.648900000000000;0.691400000000000;0.756850000000000;0.805800000000000;0.825730000000000;0.875014000000000;2755.000000000000000;0.705064137931035;0.076633649470408;0.526454000000000;0.590500000000000;0.607500000000000;0.651650000000000;0.695300000000000;0.760000000000000;0.809960000000000;0.829860000000000;0.880092000000000;2755.000000000000000;0.697003520871143;0.075503314036105;0.517648000000000;0.583500000000000;0.602340000000000;0.646350000000000;0.686800000000000;0.753300000000000;0.800900000000000;0.821520000000000;0.869460000000000;2755.000000000000000;0.701113321234120;0.076161865219096;0.521962000000000;0.586170000000000;0.605540000000000;0.648900000000000;0.691100000000000;0.756950000000000;0.805560000000000;0.826200000000000;0.874922000000000;2755.000000000000000;170770.108588021772448;192452.086886665987549;17821.597399999998743;32164.970000000008440;42960.993999999998778;66032.264999999999418;118654.059999999997672;211346.559999999997672;340719.789999999862630;467091.703999999677762;916093.489400001009926;2755.000000000000000;476.646823956442859;525.179965476431335;63.000000000000000;99.000000000000000;122.000000000000000;189.000000000000000;322.000000000000000;574.500000000000000;983.600000000000023;1319.799999999998363;2487.880000000001019
BCDBTC;BCD;BTC;2754.000000000000000;0.000073837309368;0.000006360133348;0.000065610000000;0.000067203000000;0.000068283000000;0.000070372500000;0.000072330000000;0.000075157500000;0.000080514000000;0.000086535000000;0.000100557000000;2754.000000000000000;0.000074356416122;0.000006778407721;0.000065970000000;0.000067500000000;0.000068610000000;0.000070790000000;0.000072690000000;0.000075697500000;0.000081295000000;0.000088184000000;0.000102894000000;2754.000000000000000;0.000073321376180;0.000006016331613;0.000065005300000;0.000066763000000;0.000067950000000;0.000070042500000;0.000071975000000;0.000074667500000;0.000079744000000;0.000085227500000;0.000098282000000;2754.000000000000000;0.000073834128540;0.000006362271178;0.000065548300000;0.000067150000000;0.000068279000000;0.000070420000000;0.000072305000000;0.000075125000000;0.000080474000000;0.000086411500000;0.000100558800000;2754.000000000000000;27959.551561365289672;50180.887320247151365;1409.950000000000045;3076.949999999999818;4666.100000000000364;8132.250000000000000;14348.500000000000000;27525.500000000000000;54661.100000000042201;89633.199999999982538;259282.779999997961568;2754.000000000000000;294.784676833696437;570.321037174864273;19.000000000000000;37.000000000000000;49.000000000000000;78.000000000000000;139.000000000000000;270.750000000000000;568.700000000000273;977.399999999999636;3022.469999999999800
BLZBNB;BLZ;BNB;2755.000000000000000;0.000549010163339;0.000052947886290;0.000486000000000;0.000492000000000;0.000497000000000;0.000506000000000;0.000529000000000;0.000594000000000;0.000625000000000;0.000646600000000;0.000688000000000;2755.000000000000000;0.000551328493648;0.000054932288672;0.000487000000000;0.000492000000000;0.000498000000000;0.000507000000000;0.000531000000000;0.000597000000000;0.000629000000000;0.000654000000000;0.000706380000000;2755.000000000000000;0.000547036660617;0.000051683299501;0.000485540000000;0.000491000000000;0.000496000000000;0.000506000000000;0.000528000000000;0.000591000000000;0.000623000000000;0.000641000000000;0.000682000000000;2755.000000000000000;0.000548978221416;0.000052998012815;0.000486000000000;0.000491700000000;0.000496000000000;0.000506000000000;0.000529000000000;0.000594000000000;0.000626000000000;0.000649000000000;0.000688000000000;2755.000000000000000;9649.740108892921853;48439.680874258141557;0.000000000000000;0.000000000000000;0.000000000000000;250.000000000000000;1455.000000000000000;5359.500000000000000;15601.999999999987267;33435.899999999885040;127873.979999999995925;2755.000000000000000;10.445372050816696;31.769670891652900;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;10.000000000000000;20.000000000000000;34.000000000000000;103.920000000000087
BLZBTC;BLZ;BTC;2755.000000000000000;0.000005290206897;0.000000527672966;0.000004200800000;0.000004570000000;0.000004640000000;0.000004830000000;0.000005310000000;0.000005700000000;0.000005970000000;0.000006130000000;0.000006504600000;2755.000000000000000;0.000005321027223;0.000000539427536;0.000004257000000;0.000004590000000;0.000004660000000;0.000004850000000;0.000005340000000;0.000005725000000;0.000006000000000;0.000006180000000;0.000006633800000;2755.000000000000000;0.000005262264973;0.000000519750976;0.000004165400000;0.000004550000000;0.000004620000000;0.000004810000000;0.000005280000000;0.000005670000000;0.000005930000000;0.000006073000000;0.000006414600000;2755.000000000000000;0.000005289720508;0.000000527153533;0.000004205400000;0.000004570000000;0.000004640000000;0.000004830000000;0.000005310000000;0.000005700000000;0.000005966000000;0.000006120000000;0.000006490000000;2755.000000000000000;140160.630852994567249;423627.965322706382722;1329.960000000000036;5468.399999999999636;9592.000000000000000;20881.000000000000000;51045.000000000000000;126197.500000000000000;283194.799999999988358;475052.599999996135011;1251937.940000001108274;2755.000000000000000;82.017059891107067;228.854713577732412;4.000000000000000;9.000000000000000;12.000000000000000;21.000000000000000;38.000000000000000;72.000000000000000;154.599999999999909;241.000000000000000;773.520000000000323
BLZETH;BLZ;ETH;2755.000000000000000;0.000077766744102;0.000005615767170;0.000067620800000;0.000069160000000;0.000070740000000;0.000073020000000;0.000078050000000;0.000081890000000;0.000084934000000;0.000086550000000;0.000091549800000;2755.000000000000000;0.000078094112523;0.000005824212367;0.000067905400000;0.000069450000000;0.000071024000000;0.000073260000000;0.000078300000000;0.000082140000000;0.000085410000000;0.000087396000000;0.000093895200000;2755.000000000000000;0.000077481644283;0.000005489509039;0.000067336200000;0.000068967000000;0.000070530000000;0.000072910000000;0.000077810000000;0.000081580000000;0.000084620000000;0.000085950000000;0.000090524400000;2755.000000000000000;0.000077778744102;0.000005626998041;0.000067545400000;0.000069167000000;0.000070688000000;0.000073020000000;0.000078120000000;0.000081900000000;0.000085000000000;0.000086556000000;0.000091294600000;2755.000000000000000;14087.099818511795092;61427.989831724458782;0.000000000000000;0.000000000000000;0.000000000000000;207.000000000000000;1605.000000000000000;7532.500000000000000;30469.599999999987631;58993.199999999989814;180607.760000000009313;2755.000000000000000;11.467876588021779;34.781036132330648;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;11.000000000000000;24.000000000000000;38.299999999999727;103.000000000000000
BNBBTC;BNB;BTC;2755.000000000000000;0.009659117604356;0.000712787977755;0.007882820000000;0.008789400000000;0.009023000000000;0.009204000000000;0.009458000000000;0.010196000000000;0.010837600000000;0.010943300000000;0.011042460000000;2755.000000000000000;0.009688168784029;0.000711119524444;0.007962580000000;0.008826000000000;0.009047000000000;0.009230000000000;0.009478000000000;0.010225500000000;0.010863600000000;0.010970000000000;0.011072000000000;2755.000000000000000;0.009628945553539;0.000712600330589;0.007838520000000;0.008747400000000;0.008993000000000;0.009175000000000;0.009437000000000;0.010173000000000;0.010807000000000;0.010920300000000;0.011012000000000;2755.000000000000000;0.009659455535390;0.000712063702901;0.007901940000000;0.008788700000000;0.009022000000000;0.009203000000000;0.009458000000000;0.010196000000000;0.010838000000000;0.010942600000000;0.011041380000000;2755.000000000000000;3799.197655172412851;3642.816056234311418;447.334600000000023;682.905000000000086;885.815999999999804;1391.094999999999800;2486.300000000000182;4776.560000000000400;8972.251999999998588;11344.536999999994805;17577.227000000006228;2755.000000000000000;1734.688566243193918;1431.934367544326051;362.779999999999973;483.399999999999977;584.000000000000000;846.500000000000000;1285.000000000000000;2120.500000000000000;3398.599999999999909;4538.199999999998909;6970.420000000000982
